Season,Season Type,Week,Player Name,Position,Team Abbreviation,Avg Cushion,Avg Separation,Avg Intended Air Yards,Share of Intended Air Yards (%),Receptions,Targets,Catch Percentage,Yards,Receiving Touchdowns,Avg Yards After Catch,Avg Expected YAC,YAC Above Expectation,Player GSIS ID,Headshot
2025,REG,0,Jakobi Meyers,WR,JAX,6.408333333333333,2.73208851411209,9.42172727272727,31.79003162469978,75,110,68.18181818181817,835.0,3,3.830933333333334,3.4959063865324698,0.3350269468008644,00-0034960,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qui5ajbevlk7pfjpcufz"
2025,REG,0,Christian Watson,WR,GB,6.379272727272728,2.004460538060614,17.632545454545454,24.121009222687604,35,55,63.63636363636363,611.0,6,3.585714285714286,2.8407447179881484,0.7449695677261374,00-0038124,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1"
2025,REG,0,Rashid Shaheed,WR,SEA,6.370222222222221,2.7616994228702114,11.54336956521739,28.13375048678204,59,92,64.13043478260869,687.0,2,3.1733898305084747,3.42549215171374,-0.2521023212052649,00-0037545,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ynsy489xqmiwt5q9whty"
2025,REG,0,Sam LaPorta,TE,DET,6.365806451612903,3.3747942463098943,5.70265306122449,7.479049400857026,40,49,81.63265306122449,489.0,3,7.032749999999998,6.078487720130232,0.9542622798697664,00-0039065,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qfcy3taaoage00rrl0cc"
2025,REG,0,DeVonta Smith,WR,PHI,6.363398058252428,2.8218328496572878,12.01513274336283,32.372829627227595,77,113,68.14159292035397,1008.0,4,3.813896103896104,3.931662799899279,-0.1177666960031751,00-0036912,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vj2fz8veorg1k5qthnjm"
2025,REG,0,Marquise Brown,WR,KC,6.352714285714287,3.20973191857489,11.161486486486483,20.04995800420443,49,74,66.21621621621621,587.0,5,4.33204081632653,4.929119774180571,-0.5970789578540412,00-0035662,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixuddegcphzmvjn4jq6r"
2025,REG,0,Olamide Zaccheaus,WR,CHI,6.349344262295082,3.463132481821427,6.99,10.14565892632646,39,65,60.0,313.0,2,3.959487179487179,4.568729195114362,-0.6092420156271832,00-0035208,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucpai2odeunecbe6o1dj"
2025,REG,0,Pat Bryant,WR,DEN,6.329583333333335,2.4050974668202705,8.712040816326532,9.749930910677213,31,49,63.26530612244898,378.0,1,4.810645161290323,3.976836461631594,0.8338086996587295,00-0040134,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ljo1rgbaewlzsf7tvavm"
2025,REG,0,Rashee Rice,WR,KC,6.310588235294117,3.5954414569478743,4.4164102564102565,8.362261073053263,53,78,67.94871794871796,571.0,5,8.16679245283019,7.55017194123299,0.6166205115972003,00-0039067,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iy0uidp9wokc6a7u8lwq"
2025,REG,0,Ryan Flournoy,WR,DAL,6.304716981132075,3.0408148337499634,8.791785714285712,9.716175733439638,40,56,71.42857142857143,475.0,4,5.02675,4.37439124750571,0.6523587524942895,00-0039410,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqwq3cgpqu7j9hzoyicx"
2025,REG,0,Jaxon Smith-Njigba,WR,SEA,6.295649350649352,3.017568233126393,11.26374233128834,48.63820239006672,119,163,73.00613496932516,1793.0,10,4.8147899159663865,4.020349704162295,0.7944402118040914,00-0038543,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpvhsregfvw46mlyckzj"
2025,REG,0,Xavier Worthy,WR,KC,6.294428571428572,3.45903024945309,12.35821917808219,21.899715011190786,42,73,57.53424657534247,532.0,1,5.117380952380951,5.5794273834161405,-0.4620464310351897,00-0039894,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ue6fp8xwnyo7ftvabbb8"
2025,REG,0,Deebo Samuel,WR,WAS,6.291604938271605,3.5421433779842006,5.321818181818182,13.985453387131027,72,99,72.72727272727273,727.0,5,6.423749999999999,5.335037472445612,1.088712527554387,00-0035719,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ntgyhqg6hq7fanhhsqiw"
2025,REG,0,Alec Pierce,WR,IND,6.278333333333333,2.0751778712475626,19.052619047619046,37.32897320949586,47,84,55.95238095238096,1003.0,6,4.280425531914894,3.0026972315845697,1.277728300330324,00-0037664,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zeghrjc8rir3r3zi6det"
